xrsb_flux,status,time,background_flux,flare_class,integrated_flux,flare_id
8.2111484e-08,EVENT_START,543893460.0,8.287916e-08,,3.7577738e-05,201703271331
1.0206575e-07,EVENT_START,543895560.0,1.1090475e-07,,6.7227316e-05,201703271406
3.5501037e-07,EVENT_PEAK,543896160.0,1.1090475e-07,B3.5,0.00016911404,201703271406
1.7576522e-07,EVENT_END,543896400.0,1.1090475e-07,,0.00017965994,201703271406
1.04910306e-07,POST_EVENT,543897180.0,,,,201703271406
9.9636516e-08,EVENT_START,543897360.0,1.0596307e-07,,7.0659655e-05,201703271436
1.8125893e-07,EVENT_PEAK,543897900.0,1.0596307e-07,B1.8,0.00011189056,201703271436
1.1955119e-07,EVENT_END,543898320.0,1.0596307e-07,,0.00014547864,201703271436
1.0560619e-07,POST_EVENT,543898500.0,,,,201703271436
1.0289145e-07,EVENT_START,543898740.0,1.0596248e-07,,4.467211e-05,201703271459
2.9328862e-07,EVENT_PEAK,543899100.0,1.0596248e-07,B2.9,0.00012576024,201703271459
2.474216e-07,EVENT_START,543899280.0,2.474216e-07,,0.00010674593,201703271508
3.7929067e-07,EVENT_PEAK,543899760.0,2.474216e-07,B3.7,0.00023501851,201703271508
2.693492e-07,EVENT_END,543900060.0,2.474216e-07,,0.00026868907,201703271508
2.4537982e-07,POST_EVENT,543900120.0,,,,201703271508
1.164279e-07,EVENT_START,543905340.0,1.179111e-07,,6.8926296e-05,201703271649
2.6138886e-07,EVENT_PEAK,543905880.0,1.179111e-07,B2.6,0.00014108312,201703271649
2.1817701e-07,EVENT_START,543906000.0,2.1817701e-07,,0.00016371816,201703271700
1.4131634e-06,EVENT_PEAK,543906720.0,2.1817701e-07,C1.4,0.00078671274,201703271700
6.603839e-07,EVENT_END,543907080.0,2.1817701e-07,,0.00093084655,201703271700
2.1497591e-07,POST_EVENT,543907860.0,,,,201703271700
1.6040819e-07,EVENT_START,543908220.0,1.6522766e-07,,7.4252595e-05,201703271737
3.010679e-07,EVENT_PEAK,543908580.0,1.6522766e-07,B3.0,0.00013995577,201703271737
2.1313906e-07,EVENT_END,543908880.0,1.6522766e-07,,0.00016642762,201703271737
1.6891653e-07,EVENT_START,543909180.0,1.6207206e-07,,0.00011085164,201703271753
4.787151e-07,EVENT_PEAK,543909900.0,1.6207206e-07,B4.7,0.00029531974,201703271753
3.3650025e-07,EVENT_START,543910140.0,3.3650025e-07,,0.00015746476,201703271809
4.5348443e-06,EVENT_PEAK,543910800.0,3.3650025e-07,C4.5,0.0018489962,201703271809
1.5855727e-06,EVENT_END,543911100.0,3.3650025e-07,,0.002066878,201703271809
3.1424258e-07,POST_EVENT,543911760.0,,,,201703271809
1.4095833e-07,EVENT_START,543915600.0,1.4091925e-07,,8.5952604e-05,201703271940
3.516327e-07,EVENT_PEAK,543916080.0,1.4091925e-07,B3.5,0.00016459286,201703271940
2.863854e-07,EVENT_START,543916320.0,2.863854e-07,,0.000118908705,201703271952
4.28477e-07,EVENT_PEAK,543916920.0,2.863854e-07,B4.2,0.00030905628,201703271952
3.2590637e-07,EVENT_END,543917280.0,2.863854e-07,,0.0003718761,201703271952
2.8479448e-07,POST_EVENT,543917400.0,,,,201703271952
1.6862822e-07,EVENT_START,543918780.0,1.6906614e-07,,7.9479294e-05,201703272033
6.4461375e-07,EVENT_PEAK,543919620.0,1.6906614e-07,B6.4,0.00047064573,201703272033
3.7356594e-07,EVENT_END,543920040.0,1.6906614e-07,,0.0005727286,201703272033
1.6670167e-07,POST_EVENT,543921060.0,,,,201703272033
1.7264308e-07,EVENT_START,543922380.0,1.708008e-07,,0.00011398555,201703272133
2.8459542e-07,EVENT_PEAK,543922800.0,1.708008e-07,B2.8,0.0001431176,201703272133
1.9228293e-07,EVENT_END,543923100.0,1.708008e-07,,0.0001672452,201703272133
1.6895446e-07,POST_EVENT,543923280.0,,,,201703272133
1.6471921e-07,EVENT_START,543923520.0,1.6317277e-07,,0.00010649443,201703272152
3.6730032e-07,EVENT_PEAK,543924300.0,1.6317277e-07,B3.6,0.00027060136,201703272152
3.1688495e-07,EVENT_START,543924780.0,3.1688495e-07,,9.928349e-05,201703272213
6.7730696e-07,EVENT_PEAK,543925560.0,3.1688495e-07,B6.7,0.00050259026,201703272213
4.725114e-07,EVENT_END,543926340.0,3.1688495e-07,,0.0008320583,201703272213
3.074734e-07,POST_EVENT,543927060.0,,,,201703272213
2.4670626e-07,EVENT_START,543928140.0,2.5792218e-07,,0.00016311272,201703272309
3.9083662e-07,EVENT_PEAK,543928800.0,2.5792218e-07,B3.9,0.00030113585,201703272309
3.1174298e-07,EVENT_END,543929400.0,2.5792218e-07,,0.00044503715,201703272309
3.1592847e-07,EVENT_START,543930000.0,3.1202728e-07,,0.00017134461,201703272340
5.2967687e-07,EVENT_PEAK,543930300.0,3.1202728e-07,B5.2,0.00022639277,201703272340
3.8658314e-07,EVENT_END,543930600.0,3.1202728e-07,,0.00027439703,201703272340
3.0015804e-07,POST_EVENT,543930840.0,,,,201703272340
3.2965974e-07,EVENT_START,543932160.0,3.2324735e-07,,0.00023643869,201703280016
9.3597964e-07,EVENT_PEAK,543932820.0,3.2324735e-07,B9.3,0.00055353326,201703280016
5.873962e-07,EVENT_END,543933420.0,3.2324735e-07,,0.00083470513,201703280016
4.4865845e-07,EVENT_START,543934140.0,4.6023257e-07,,0.00017354201,201703280049
7.320274e-07,EVENT_PEAK,543934380.0,4.6023257e-07,B7.3,0.0002628116,201703280049
3.9702402e-07,EVENT_END,543934620.0,4.6023257e-07,,0.00028663303,201703280049
3.6222067e-07,POST_EVENT,543934680.0,,,,201703280049
2.1333052e-07,EVENT_START,543937860.0,2.159327e-07,,8.442861e-05,201703280151
5.005782e-07,EVENT_PEAK,543938400.0,2.159327e-07,B5.0,0.00030470424,201703280151
3.2815595e-07,EVENT_END,543938700.0,2.159327e-07,,0.00034571227,201703280151
2.1385621e-07,POST_EVENT,543939480.0,,,,201703280151
1.2873865e-07,EVENT_START,543941700.0,1.258343e-07,,7.385083e-05,201703280255
2.3192096e-07,EVENT_PEAK,543942000.0,1.258343e-07,B2.3,9.588745e-05,201703280255
1.7309699e-07,EVENT_END,543942240.0,1.258343e-07,,0.00010627327,201703280255
1.7833938e-07,EVENT_START,543942780.0,2.0325923e-07,,0.00014206022,201703280313
2.7329452e-06,EVENT_PEAK,543943380.0,2.0325923e-07,C2.7,0.0006898732,201703280313
4.813907e-07,EVENT_END,543943620.0,2.0325923e-07,,0.00071875664,201703280313
1.8114855e-07,POST_EVENT,543943860.0,,,,201703280313
1.2395614e-07,EVENT_START,543944880.0,1.3086375e-07,,0.00010192751,201703280348
4.9048896e-07,EVENT_PEAK,543945420.0,1.3086375e-07,B4.9,0.00020727488,201703280348
2.8426152e-07,EVENT_END,543946080.0,1.3086375e-07,,0.0003823144,201703280348
1.304732e-07,POST_EVENT,543946920.0,,,,201703280348
1.3548743e-07,EVENT_START,543948360.0,1.3638748e-07,,7.177819e-05,201703280446
2.8050047e-06,EVENT_PEAK,543948960.0,1.3638748e-07,C2.8,0.0010920817,201703280446
1.0299675e-06,EVENT_END,543949440.0,1.3638748e-07,,0.0015511066,201703280446
9.6492144e-08,EVENT_START,543956940.0,1.01977356e-07,,4.565123e-05,201703280709
8.8414464e-07,EVENT_PEAK,543957540.0,1.01977356e-07,B8.8,0.00033746113,201703280709
3.3584774e-07,EVENT_END,543957840.0,1.01977356e-07,,0.00038307396,201703280709
9.703434e-08,POST_EVENT,543959400.0,,,,201703280709
1.1447281e-07,EVENT_START,543960720.0,1.1522048e-07,,7.2965195e-05,201703280812
3.6089094e-07,EVENT_PEAK,543961800.0,1.1522048e-07,B3.6,0.0002883302,201703280812
2.0982148e-07,EVENT_END,543962340.0,1.1522048e-07,,0.0003801105,201703280812
1.499232e-07,EVENT_START,543963240.0,1.5140719e-07,,9.792658e-05,201703280854
5.756107e-07,EVENT_PEAK,543964200.0,1.5140719e-07,B5.7,0.0003988474,201703280854
3.2110128e-07,EVENT_END,543964740.0,1.5140719e-07,,0.00053734274,201703280854
1.4749789e-07,POST_EVENT,543965400.0,,,,201703280854
1.2888772e-07,EVENT_START,543965760.0,1.2880955e-07,,5.8319627e-05,201703280936
3.345623e-07,EVENT_PEAK,543966240.0,1.2880955e-07,B3.3,0.00016823946,201703280936
2.010674e-07,EVENT_END,543966660.0,1.2880955e-07,,0.00022400849,201703280936
1.3077212e-07,EVENT_START,543966900.0,1.526522e-07,,0.0001045908,201703280955
8.7811014e-07,EVENT_PEAK,543967260.0,1.526522e-07,B8.7,0.00032310383,201703280955
4.47583e-07,EVENT_END,543967560.0,1.526522e-07,,0.00037957265,201703280955
1.5121543e-07,POST_EVENT,543968940.0,,,,201703280955
6.3949656e-08,EVENT_START,543974280.0,6.568636e-08,,4.522327e-05,201703281158
1.1209336e-07,EVENT_PEAK,543974760.0,6.568636e-08,B1.1,6.502707e-05,201703281158
7.718254e-08,EVENT_END,543975300.0,6.568636e-08,,9.868697e-05,201703281158
6.4794605e-08,POST_EVENT,543975420.0,,,,201703281158
4.090083e-08,EVENT_START,543978960.0,4.151785e-08,,3.2740558e-05,201703281316
1.5446383e-07,EVENT_PEAK,543979320.0,4.151785e-08,B1.5,5.2093863e-05,201703281316
6.009445e-08,EVENT_END,543979560.0,4.151785e-08,,5.569953e-05,201703281316
4.140852e-08,POST_EVENT,543979800.0,,,,201703281316
4.9284296e-08,EVENT_START,543981000.0,5.553562e-08,,2.6690552e-05,201703281350
1.4760319e-07,EVENT_PEAK,543981300.0,5.553562e-08,B1.4,5.629561e-05,201703281350
7.8648505e-08,EVENT_END,543981600.0,5.553562e-08,,6.6372704e-05,201703281350
8.060519e-08,EVENT_START,543982560.0,7.89209e-08,,3.6820493e-05,201703281416
1.2298572e-07,EVENT_PEAK,543982800.0,7.89209e-08,B1.2,4.778882e-05,201703281416
7.776031e-08,EVENT_END,543983040.0,7.89209e-08,,5.2454438e-05,201703281416
7.454139e-08,POST_EVENT,543983100.0,,,,201703281416
6.500277e-08,EVENT_START,543990240.0,6.9219446e-08,,4.4413886e-05,201703281624
1.0902794e-07,EVENT_PEAK,543990720.0,6.9219446e-08,B1.0,6.241653e-05,201703281624
8.257464e-08,EVENT_END,543991080.0,6.9219446e-08,,7.7905264e-05,201703281624
7.025322e-08,EVENT_START,543993840.0,6.883403e-08,,3.609046e-05,201703281724
2.1463065e-07,EVENT_PEAK,543994380.0,6.883403e-08,B2.1,0.000111166475,201703281724
1.2655373e-07,EVENT_END,543994740.0,6.883403e-08,,0.00013585699,201703281724
6.58054e-08,POST_EVENT,543995520.0,,,,201703281724
3.429454e-08,EVENT_START,544000380.0,3.5799545e-08,,3.5763027e-05,201703281913
1.1539069e-07,EVENT_PEAK,544000860.0,3.5799545e-08,B1.1,6.288963e-05,201703281913
6.956497e-08,EVENT_END,544001880.0,3.5799545e-08,,0.0001431852,201703281913
3.5218026e-08,POST_EVENT,544005540.0,,,,201703281913
3.7753697e-08,EVENT_START,544006080.0,4.0062318e-08,,3.736281e-05,201703282048
1.1217439e-07,EVENT_PEAK,544006440.0,4.0062318e-08,B1.1,4.7622594e-05,201703282048
4.7677332e-08,EVENT_END,544006860.0,4.0062318e-08,,6.489173e-05,201703282048
3.6410565e-08,POST_EVENT,544007460.0,,,,201703282048
7.0065056e-08,EVENT_START,544010100.0,6.996695e-08,,4.9044113e-05,201703282155
1.3243263e-07,EVENT_PEAK,544010700.0,6.996695e-08,B1.3,8.78635e-05,201703282155
1.11171694e-07,EVENT_START,544011000.0,1.11171694e-07,,4.567181e-05,201703282210
1.6664592e-07,EVENT_PEAK,544011300.0,1.11171694e-07,B1.6,7.178041e-05,201703282210
1.2388445e-07,EVENT_END,544011540.0,1.11171694e-07,,7.9213474e-05,201703282210
1.1080928e-07,POST_EVENT,544011720.0,,,,201703282210
1.2989908e-07,EVENT_START,544019700.0,1.3287148e-07,,6.907469e-05,201703290035
2.57066e-07,EVENT_PEAK,544020180.0,1.3287148e-07,B2.5,0.0001423099,201703290035
1.7950569e-07,EVENT_END,544020540.0,1.3287148e-07,,0.00017647483,201703290035
1.4455321e-07,EVENT_START,544020960.0,1.4241166e-07,,8.419819e-05,201703290056
2.1239536e-07,EVENT_PEAK,544021380.0,1.4241166e-07,B2.1,0.00012066638,201703290056
1.619524e-07,EVENT_END,544021800.0,1.4241166e-07,,0.00016227966,201703290056
1.729849e-07,EVENT_START,544022580.0,1.7185103e-07,,0.00011222791,201703290123
3.9789714e-07,EVENT_PEAK,544023600.0,1.7185103e-07,B3.9,0.00036850848,201703290123
2.5875576e-07,EVENT_END,544023960.0,1.7185103e-07,,0.00041920994,201703290123
1.6918669e-07,POST_EVENT,544024560.0,,,,201703290123
1.8870081e-07,EVENT_START,544025760.0,1.8680349e-07,,9.712722e-05,201703290216
3.004963e-07,EVENT_PEAK,544026120.0,1.8680349e-07,B3.0,0.00014532202,201703290216
2.3485669e-07,EVENT_END,544026480.0,1.8680349e-07,,0.00018887589,201703290216
1.8551273e-07,POST_EVENT,544026960.0,,,,201703290216
1.6555659e-07,EVENT_START,544028160.0,1.6386062e-07,,7.124212e-05,201703290256
2.4168784e-07,EVENT_PEAK,544028820.0,1.6386062e-07,B2.4,0.00019711308,201703290256
2.3698846e-07,EVENT_START,544028940.0,2.3698846e-07,,0.00010362465,201703290309
2.59185e-07,EVENT_PEAK,544029300.0,2.3698846e-07,B2.5,0.00014617207,201703290309
2.1897968e-07,EVENT_END,544029540.0,2.3698846e-07,,0.00015931085,201703290309
2.1275947e-07,POST_EVENT,544029600.0,,,,201703290309
1.5906737e-07,EVENT_START,544064100.0,1.5850135e-07,,9.905652e-05,201703291255
3.154983e-07,EVENT_PEAK,544064940.0,1.5850135e-07,B3.1,0.00028187584,201703291255
2.29759e-07,EVENT_END,544065840.0,1.5850135e-07,,0.00047432675,201703291255
1.552903e-07,POST_EVENT,544068060.0,,,,201703291255
1.831081e-07,EVENT_START,544091040.0,1.6890408e-07,,0.00012292844,201703292024
4.0825208e-07,EVENT_PEAK,544091400.0,1.6890408e-07,B4.0,0.00015033988,201703292024
2.0687317e-07,EVENT_END,544091640.0,1.6890408e-07,,0.00016275227,201703292024
1.6725316e-07,POST_EVENT,544094640.0,,,,201703292024
1.2109612e-07,EVENT_START,544101240.0,1.2802468e-07,,8.094158e-05,201703292314
5.48059e-07,EVENT_PEAK,544102320.0,1.2802468e-07,B5.4,0.00045388914,201703292314
3.1761135e-07,EVENT_END,544103580.0,1.2802468e-07,,0.0009004346,201703292314
1.0046763e-07,EVENT_START,544111080.0,1.0175153e-07,,6.4736276e-05,201703300158
1.7099964e-07,EVENT_PEAK,544111740.0,1.0175153e-07,B1.7,0.0001248969,201703300158
1.2414112e-07,EVENT_END,544112640.0,1.0175153e-07,,0.00022924741,201703300158
1.0163019e-07,POST_EVENT,544114800.0,,,,201703300158
6.450845e-08,EVENT_START,544128900.0,6.5783226e-08,,4.5201305e-05,201703300655
1.9284067e-07,EVENT_PEAK,544129380.0,6.5783226e-08,B1.9,8.534706e-05,201703300655
1.253927e-07,EVENT_END,544129920.0,6.5783226e-08,,0.00013354822,201703300655
6.572599e-08,POST_EVENT,544143360.0,,,,201703300655
5.6991656e-08,EVENT_START,544150740.0,5.9205952e-08,,2.8229108e-05,201703301259
2.0606812e-07,EVENT_PEAK,544151160.0,5.9205952e-08,B2.0,8.851901e-05,201703301259
1.1227767e-07,EVENT_END,544151640.0,5.9205952e-08,,0.00012804133,201703301259
6.547317e-08,EVENT_START,544152600.0,6.537746e-08,,3.0685012e-05,201703301330
1.0829352e-07,EVENT_PEAK,544152900.0,6.537746e-08,B1.0,4.9513295e-05,201703301330
8.2628496e-08,EVENT_END,544153380.0,6.537746e-08,,7.642102e-05,201703301330
6.4323345e-08,POST_EVENT,544154160.0,,,,201703301330
6.969506e-08,EVENT_START,544168440.0,7.211281e-08,,3.6324443e-05,201703301754
1.5237805e-07,EVENT_PEAK,544168860.0,7.211281e-08,B1.5,6.387765e-05,201703301754
7.193791e-08,EVENT_END,544169100.0,7.211281e-08,,6.819392e-05,201703301754
6.593418e-08,POST_EVENT,544169160.0,,,,201703301754
6.715134e-08,EVENT_START,544203360.0,6.435031e-08,,5.391505e-05,201703310336
3.610497e-07,EVENT_PEAK,544203960.0,6.435031e-08,B3.6,0.00015628048,201703310336
1.8234287e-07,EVENT_END,544204260.0,6.435031e-08,,0.00017965007,201703310336
8.750601e-08,EVENT_START,544207440.0,8.624974e-08,,4.636805e-05,201703310444
3.157176e-07,EVENT_PEAK,544207980.0,8.624974e-08,B3.1,0.0001316812,201703310444
1.7824868e-07,EVENT_END,544208520.0,8.624974e-08,,0.00020535631,201703310444
7.1304186e-08,EVENT_START,544216620.0,6.937795e-08,,4.2025506e-05,201703310717
1.02487924e-07,EVENT_PEAK,544216920.0,6.937795e-08,B1.0,4.7972186e-05,201703310717
8.448674e-08,EVENT_END,544217520.0,6.937795e-08,,8.610513e-05,201703310717
8.378559e-08,EVENT_START,544217580.0,8.32811e-08,,4.8550217e-05,201703310733
1.1822932e-07,EVENT_PEAK,544218060.0,8.32811e-08,B1.1,7.6453805e-05,201703310733
9.913219e-08,EVENT_END,544218840.0,8.32811e-08,,0.00014117046,201703310733
8.013144e-08,POST_EVENT,544220160.0,,,,201703310733
7.6112734e-08,EVENT_START,544220280.0,7.843023e-08,,5.0257353e-05,201703310818
1.15098466e-07,EVENT_PEAK,544220820.0,7.843023e-08,B1.1,7.690822e-05,201703310818
9.374753e-08,EVENT_END,544221240.0,7.843023e-08,,0.000100533,201703310818
7.7119886e-08,POST_EVENT,544222980.0,,,,201703310818
5.5095303e-08,EVENT_START,544224840.0,6.337587e-08,,4.574665e-05,201703310934
1.227973e-07,EVENT_PEAK,544225320.0,6.337587e-08,B1.2,6.695761e-05,201703310934
8.7541096e-08,EVENT_END,544226280.0,6.337587e-08,,0.00015344501,201703310934
6.310028e-08,POST_EVENT,544226700.0,,,,201703310934
5.6363742e-08,EVENT_START,544232340.0,8.219766e-08,,5.0297516e-05,201703311139
1.12125804e-07,EVENT_PEAK,544232700.0,8.219766e-08,B1.1,5.695943e-05,201703311139
1.0998798e-07,EVENT_START,544232820.0,1.0998798e-07,,5.0495542e-05,201703311147
1.3762319e-07,EVENT_PEAK,544233120.0,1.0998798e-07,B1.3,6.420885e-05,201703311147
1.0658918e-07,EVENT_END,544233360.0,1.0998798e-07,,7.06042e-05,201703311147
1.0538145e-07,POST_EVENT,544233420.0,,,,201703311147
7.487664e-08,EVENT_START,544236780.0,7.5400294e-08,,4.834604e-05,201703311253
1.3843805e-07,EVENT_PEAK,544237500.0,7.5400294e-08,B1.3,0.00010118593,201703311253
1.2362798e-07,EVENT_START,544238160.0,1.2362798e-07,,7.0289156e-05,201703311316
1.3408152e-07,EVENT_PEAK,544238580.0,1.2362798e-07,B1.3,8.604565e-05,201703311316
1.2898334e-07,EVENT_START,544238820.0,1.2898334e-07,,4.7771024e-05,201703311327
1.8421103e-07,EVENT_PEAK,544239000.0,1.2898334e-07,B1.8,6.7118104e-05,201703311327
1.4312268e-07,EVENT_END,544239300.0,1.2898334e-07,,8.472594e-05,201703311327
1.2478304e-07,POST_EVENT,544239420.0,,,,201703311327
1.2475982e-07,EVENT_START,544239540.0,1.2460313e-07,,5.134561e-05,201703311339
2.2420649e-07,EVENT_PEAK,544239720.0,1.2460313e-07,B2.2,6.918862e-05,201703311339
1.3553208e-07,EVENT_END,544239960.0,1.2460313e-07,,7.7320554e-05,201703311339
1.1961308e-07,POST_EVENT,544240440.0,,,,201703311339
9.8191855e-08,EVENT_START,544240800.0,9.760927e-08,,4.4796336e-05,201703311400
1.6132485e-07,EVENT_PEAK,544241040.0,9.760927e-08,B1.6,5.9209553e-05,201703311400
1.0103273e-07,EVENT_END,544241280.0,9.760927e-08,,6.527152e-05,201703311400
9.1823594e-08,POST_EVENT,544241400.0,,,,201703311400
9.204258e-08,EVENT_START,544243080.0,9.007459e-08,,6.103823e-05,201703311438
2.3544033e-07,EVENT_PEAK,544243620.0,9.007459e-08,B2.3,0.00012688154,201703311438
1.5358825e-07,EVENT_END,544244040.0,9.007459e-08,,0.00016700201,201703311438
8.9575146e-08,POST_EVENT,544245180.0,,,,201703311438
9.394209e-08,EVENT_START,544245900.0,9.4081486e-08,,5.630728e-05,201703311525
1.9108727e-07,EVENT_PEAK,544246440.0,9.4081486e-08,B1.9,0.00010958873,201703311525
1.2928686e-07,EVENT_END,544246740.0,9.4081486e-08,,0.00012590026,201703311525
9.3127404e-08,POST_EVENT,544247040.0,,,,201703311525
6.310337e-08,EVENT_START,544252980.0,6.647158e-08,,5.3460546e-05,201703311723
1.4079089e-06,EVENT_PEAK,544253820.0,6.647158e-08,C1.4,0.0006756574,201703311723
6.514082e-07,EVENT_END,544254540.0,6.647158e-08,,0.0011610395,201703311723
8.330015e-08,EVENT_START,544262160.0,8.286537e-08,,5.87242e-05,201703311956
1.5319418e-07,EVENT_PEAK,544262640.0,8.286537e-08,B1.5,8.1500504e-05,201703311956
8.7608804e-08,EVENT_END,544262880.0,8.286537e-08,,8.675703e-05,201703311956
8.048393e-08,POST_EVENT,544262940.0,,,,201703311956
1.0917326e-07,EVENT_START,544264740.0,1.11167324e-07,,7.033108e-05,201703312039
1.6971404e-07,EVENT_PEAK,544265340.0,1.11167324e-07,B1.6,0.00011889421,201703312039
1.3655237e-07,EVENT_END,544265880.0,1.11167324e-07,,0.00017091195,201703312039
1.08849235e-07,POST_EVENT,544267020.0,,,,201703312039
1.08849235e-07,EVENT_START,544267020.0,1.131608e-07,,7.194544e-05,201703312117
1.6065118e-07,EVENT_PEAK,544267560.0,1.131608e-07,B1.6,0.00010929297,201703312117
9.750853e-08,EVENT_START,544268820.0,9.783529e-08,,5.03589e-05,201703312147
1.5289396e-07,EVENT_PEAK,544269180.0,9.783529e-08,B1.5,7.5426644e-05,201703312147
6.987341e-08,EVENT_START,544271940.0,7.388242e-08,,4.650174e-05,201703312239
1.2642383e-07,EVENT_PEAK,544272480.0,7.388242e-08,B1.2,7.647247e-05,201703312239
1.17284834e-07,EVENT_START,544272780.0,1.17284834e-07,,3.3562446e-05,201703312253
6.081183e-08,NO_STATUS,544280220.0,6.358393e-08,,4.3796597e-05,201704010057
1.8423201e-07,NO_STATUS,544281060.0,6.358393e-08,,0.00012803847,201704010057
1.5288018e-07,NO_STATUS,544281360.0,1.5288018e-07,,9.778156e-05,201704010116
2.4340684e-07,NO_STATUS,544282020.0,1.5288018e-07,,0.00018206883,201704010116
1.8813266e-07,NO_STATUS,544282440.0,1.5288018e-07,,0.00022991149,201704010116
1.740284e-07,NO_STATUS,544282560.0,1.6576443e-07,,0.00011634304,201704010136
3.4585554e-07,NO_STATUS,544283160.0,1.6576443e-07,,0.00023532966,201704010136
2.3974985e-07,NO_STATUS,544283640.0,1.6576443e-07,,0.00031498497,201704010136
1.6167878e-07,NO_STATUS,544284900.0,,,,201704010136
1.2839396e-07,NO_STATUS,544290120.0,1.3515395e-07,,9.3973555e-05,201704010342
3.4413478e-07,NO_STATUS,544290660.0,1.3515395e-07,,0.00017262447,201704010342
2.1116072e-07,NO_STATUS,544291080.0,1.3515395e-07,,0.00023128964,201704010342
1.2706487e-07,NO_STATUS,544291500.0,,,,201704010342
9.6459516e-08,NO_STATUS,544291800.0,1.0161244e-07,,5.8732167e-05,201704010410
4.4642e-07,NO_STATUS,544292100.0,1.0161244e-07,,0.00014990418,201704010410
2.3814727e-07,NO_STATUS,544292460.0,1.0161244e-07,,0.00019663037,201704010410
1.0148474e-07,NO_STATUS,544303380.0,1.0167327e-07,,5.1040675e-05,201704010723
1.4783556e-07,NO_STATUS,544303680.0,1.0167327e-07,,6.654234e-05,201704010723
1.1792797e-07,NO_STATUS,544303920.0,1.0167327e-07,,7.361802e-05,201704010723
1.0018614e-07,NO_STATUS,544304160.0,,,,201704010723
1.285716e-07,NO_STATUS,544306200.0,1.2716302e-07,,7.156473e-05,201704010810
2.5640406e-07,NO_STATUS,544307340.0,1.2716302e-07,,0.00026309412,201704010810
1.7767839e-07,NO_STATUS,544307580.0,1.2716302e-07,,0.00027375482,201704010810
1.2463002e-07,NO_STATUS,544309740.0,,,,201704010810
1.12482965e-07,NO_STATUS,544313400.0,1.11387514e-07,,4.2773536e-05,201704011010
1.6045708e-07,NO_STATUS,544313520.0,1.11387514e-07,,5.1049974e-05,201704011010
1.2520199e-07,NO_STATUS,544313760.0,1.2459584e-07,,9.324232e-05,201704011016
1.263626e-07,NO_STATUS,544313820.0,1.11387514e-07,,6.614385e-05,201704011010
4.5340593e-07,NO_STATUS,544314000.0,1.2459584e-07,,0.00011510793,201704011016
